Time (s),      MJD UTC     ,      ECI X (km)    ,      ECI Y (km)    ,      ECI Z (km)    ,      ECI U (km/s)    ,      ECI V (km/s)    ,      ECI W (km/s)    ,  Semi-Major Axis (km),      Eccentricity     ,    Inclination (rad)  ,  Arg of Perigee (rad) ,       RAAN (rad)      ,   True Anomaly (rad)  ,  Latitude (rad)   ,  Longitude (rad)  ,   Altitude (km)    ,  Rho:10E-9 kg/m^3 
  158400, 58282.83505035334,  -3648.222558085001,  -5005.595087569729,  -2738.919989911764,  5.544569503975750622, -1.224009041166354779, -5.155100011261920212,  6767.938707719984310, 0.00076629179100770404, 0.90163894081689138630, 1.02412525787298748904, 0.58370991152818986827, 2.65918682652742563574, -0.419698369962896,  0.549538799084052, 397.922398163925266,  0.004183743299951
  162000, 58282.87671702000,  -1803.935074724659,   3816.763811016832,   5283.951254728825, -6.615866946238132850, -3.862730401617021905,  0.534850830386629773,  6767.936361604439719, 0.00076633127815316539, 0.90163907059800641646, 1.02412171893516429149, 0.58370989893925669882, 0.45810161599050363499,  0.898990986053484, -1.781903680197965, 398.206867801347414,  0.007949061821722
  165600, 58282.91838368667,   5770.114626476014,    489.158607749724,  -3504.789200863300,  2.251389721217317046,  5.774684642077249420,  4.523728711268073176,  6767.933575487474296, 0.00076627427204115610, 0.90163917146652113152, 1.02406726201053121725, 0.58370982814257477069, 4.53810219663488447796, -0.545300113040976,  2.308935617448294, 396.411414443480055,  0.005233181427982
  169200, 58282.96005035334,  -5001.462206729427,  -4412.463995013297,  -1170.138510100075,  3.964785752703366147, -2.944102584073950873, -5.869029435319536199,  6767.931028942014645, 0.00076598478160578354, 0.90163935340559993119, 1.02368306937452557739, 0.58370985861442106275, 2.34004645836967169388, -0.176064182837375, -0.456510814584363, 394.049047145229792,  0.004687579363047
  172800, 58283.00171702000,    122.889574227963,   4694.052145453749,   4866.842316519583, -6.924119772701994742, -2.302039461151913370,  2.396269158813336324,  6767.929424846185546, 0.00076607108560460521, 0.90163949438289172603, 1.02380629545223105403, 0.58370992777613272547, 0.13798443135606505778,  0.806467858608408, -3.037288407792721, 395.756975321480979,  0.008384112196188
  176400, 58283.04338368667,   4852.949629676916,  -1137.445483728581,  -4581.825078244218,  4.193633335991917350,  5.656197591079891655,  3.045276249783612015,  6767.925702410504144, 0.00076594562242867378, 0.90163955487525635429, 1.02350390383583711310, 0.58370998371487951134, 4.21886650655662711652, -0.744752813157826,  1.207039609128956, 402.023032418651837,  0.003880579326656
  180000, 58283.08505035334,  -5847.739216481776,  -3372.208012520650,    517.114112229995,  1.982367069726699572, -4.366525573510405837, -5.988325627666913232,  6767.921605527936543, 0.00076569937066539784, 0.90163966792524303557, 1.02305942631064478773, 0.58371010695275682976, 2.02099648675882111572,  0.075415196191150, -1.444164349079190, 392.156828851288310,  0.005961427021284
  183600, 58283.12671702000,   2037.069587725922,   5093.777548383646,   3954.686351498625, -6.528024384142612649, -0.507128291071220022,  4.013983421164521921,  6767.919555674940540, 0.00076576734375617422, 0.90163975744580900990, 1.02335329428858443914, 0.58371016915521117759, 6.10119194090028890741,  0.628225235780466,  2.103450665059626, 392.033034909713763,  0.009084264911059
  187200, 58283.16838368667,   3443.833824312011,  -2648.622756224015,  -5194.264753333638,  5.709473363290236040,  4.964523875680133415,  1.259213761561515432,  6767.915014790703270, 0.00076561727002964776, 0.90163978932641597366, 1.02278737483270390886, 0.58371029160724696624, 3.89994508264593488863, -0.875929384238790, -0.004976454252812, 406.114231716833729,  0.003139185649817
  190800, 58283.21005035334,  -6101.052135384994,  -1990.161257804561,   2151.771378957439, -0.202215272762271888, -5.346891275565642686, -5.500346754118552167,  6767.909390814976119, 0.00076530496747640107, 0.90163982636414518565, 1.02253487512167827195, 0.58371041317449240730, 1.70173589854601284635,  0.323754480306495, -2.439607735195068, 392.593489745243005,  0.007698867779643
